"county","tract","ua","cntyname","uaname","LandSQMI","afact"
"06001","4429.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.799,1
"06001","4430.01","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.297,1
"06001","4430.02","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.61,1
"06001","4431.02","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.92,1
"06001","4431.03"," ","Alameda CA"," ",4.371,0.729
"06001","4431.03","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.621,0.271
"06001","4431.04","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.713,1
"06001","4431.05","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.27,1
"06001","4432.00"," ","Alameda CA"," ",3.31,0.628
"06001","4432.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.958,0.372
"06001","4433.01","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.619,1
"06001","4433.21","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.216,1
"06001","4433.22","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.443,1
"06001","4441.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.141,1
"06001","4442.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.799,1
"06001","4443.01","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.995,1
"06001","4443.02"," ","Alameda CA"," ",7.297,0.847
"06001","4443.02","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.317,0.153
"06001","4444.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.397,1
"06001","4445.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.758,1
"06001","4446.01","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.178,1
"06001","4446.02","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",2.08,1
"06001","4501.01","19504","Alameda CA","Concord, CA Urbanized Area",0.7,1
"06001","4501.02"," ","Alameda CA"," ",1.806,0.488
"06001","4501.02","19504","Alameda CA","Concord, CA Urbanized Area",1.893,0.512
"06001","4502.00","19504","Alameda CA","Concord, CA Urbanized Area",0.626,1
"06001","4503.00","19504","Alameda CA","Concord, CA Urbanized Area",1.21,1
"06001","4504.00","19504","Alameda CA","Concord, CA Urbanized Area",1.218,1
"06001","4505.01","19504","Alameda CA","Concord, CA Urbanized Area",0.449,1
"06001","4505.02"," ","Alameda CA"," ",2.53,0.586
"06001","4505.02","19504","Alameda CA","Concord, CA Urbanized Area",1.787,0.414
"06001","4506.01"," ","Alameda CA"," ",17.391,0.894
"06001","4506.01","19504","Alameda CA","Concord, CA Urbanized Area",2.059,0.106
"06001","4506.02","19504","Alameda CA","Concord, CA Urbanized Area",2.392,1
"06001","4506.03","19504","Alameda CA","Concord, CA Urbanized Area",1.516,1
"06001","4506.04","19504","Alameda CA","Concord, CA Urbanized Area",0.816,1
"06001","4506.05","19504","Alameda CA","Concord, CA Urbanized Area",0.686,1
"06001","4506.06","19504","Alameda CA","Concord, CA Urbanized Area",0.78,1
"06001","4506.07","19504","Alameda CA","Concord, CA Urbanized Area",1.864,1
"06001","4507.01"," ","Alameda CA"," ",96.889,0.942
"06001","4507.01","19504","Alameda CA","Concord, CA Urbanized Area",5.912,0.058
"06001","4507.41","19504","Alameda CA","Concord, CA Urbanized Area",0.81,1
"06001","4507.42"," ","Alameda CA"," ",0.28,0.093
"06001","4507.42","19504","Alameda CA","Concord, CA Urbanized Area",2.723,0.907
"06001","4507.43","19504","Alameda CA","Concord, CA Urbanized Area",1.657,1
"06001","4507.44","19504","Alameda CA","Concord, CA Urbanized Area",1.008,1
"06001","4507.45","19504","Alameda CA","Concord, CA Urbanized Area",2.816,1
"06001","4507.46","19504","Alameda CA","Concord, CA Urbanized Area",0.669,1
"06001","4507.50","19504","Alameda CA","Concord, CA Urbanized Area",0.654,1
"06001","4507.51"," ","Alameda CA"," ",3.44,0.91
"06001","4507.51","19504","Alameda CA","Concord, CA Urbanized Area",0.34,0.09
"06001","4507.52"," ","Alameda CA"," ",5.118,0.754
"06001","4507.52","19504","Alameda CA","Concord, CA Urbanized Area",0.928,0.137
"06001","4507.52","50527","Alameda CA","Livermore, CA Urbanized Area",0.743,0.109
"06001","4511.01"," ","Alameda CA"," ",208.306,0.976
"06001","4511.01","50527","Alameda CA","Livermore, CA Urbanized Area",5.161,0.024
"06001","4511.02","50527","Alameda CA","Livermore, CA Urbanized Area",1.847,1
"06001","4512.01","50527","Alameda CA","Livermore, CA Urbanized Area",1.419,1
"06001","4512.02"," ","Alameda CA"," ",16.51,0.93
"06001","4512.02","50527","Alameda CA","Livermore, CA Urbanized Area",1.237,0.07
"06001","4513.00"," ","Alameda CA"," ",3.202,0.654
"06001","4513.00","19504","Alameda CA","Concord, CA Urbanized Area",0.008,0.002
"06001","4513.00","50527","Alameda CA","Livermore, CA Urbanized Area",1.689,0.345
"06001","4514.01","50527","Alameda CA","Livermore, CA Urbanized Area",1.79,1
"06001","4514.03","50527","Alameda CA","Livermore, CA Urbanized Area",0.26,1
"06001","4514.04","50527","Alameda CA","Livermore, CA Urbanized Area",0.647,1
"06001","4515.01","50527","Alameda CA","Livermore, CA Urbanized Area",1.951,1
"06001","4515.03","50527","Alameda CA","Livermore, CA Urbanized Area",1.032,1
"06001","4515.04","50527","Alameda CA","Livermore, CA Urbanized Area",1.25,1
"06001","4515.05","50527","Alameda CA","Livermore, CA Urbanized Area",0.53,1
"06001","4515.06","50527","Alameda CA","Livermore, CA Urbanized Area",0.329,1
"06001","4516.01","50527","Alameda CA","Livermore, CA Urbanized Area",1.52,1
"06001","4516.02","50527","Alameda CA","Livermore, CA Urbanized Area",1.163,1
"06001","4517.01","50527","Alameda CA","Livermore, CA Urbanized Area",0.472,1
"06001","4517.03","19504","Alameda CA","Concord, CA Urbanized Area",0.003,0.004
"06001","4517.03","50527","Alameda CA","Livermore, CA Urbanized Area",0.655,0.996
"06001","4517.04","50527","Alameda CA","Livermore, CA Urbanized Area",0.774,1
"06001","9819.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",1.446,1
"06001","9820.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.49,1
"06001","9832.00","78904","Alameda CA","San Francisco--Oakland, CA Urbanized Area",0.191,1
"06003","0100.00"," ","Alpine CA"," ",738.332,1
"06005","0001.01"," ","Amador CA"," ",24.331,1
"06005","0001.02"," ","Amador CA"," ",176.149,1
"06005","0002.00"," ","Amador CA"," ",124.544,0.998
"06005","0002.00","42049","Amador CA","Jackson, CA Urban Cluster",0.197,0.002
"06005","0003.01"," ","Amador CA"," ",74.783,0.99
"06005","0003.01","41509","Amador CA","Ione, CA Urban Cluster",0.749,0.01
"06005","0003.03"," ","Amador CA"," ",49.606,0.943
"06005","0003.03","41509","Amador CA","Ione, CA Urban Cluster",1.816,0.035
"06005","0003.03","42049","Amador CA","Jackson, CA Urban Cluster",1.208,0.023
"06005","0003.04"," ","Amador CA"," ",54.149,0.99
"06005","0003.04","42049","Amador CA","Jackson, CA Urban Cluster",0.538,0.01
"06005","0004.01"," ","Amador CA"," ",14.515,0.887
"06005","0004.01","42049","Amador CA","Jackson, CA Urban Cluster",1.857,0.113
"06005","0004.02"," ","Amador CA"," ",28.215,0.996
"06005","0004.02","42049","Amador CA","Jackson, CA Urban Cluster",0.119,0.004
"06005","0005.00"," ","Amador CA"," ",40.582,0.971
"06005","0005.00","42049","Amador CA","Jackson, CA Urban Cluster",1.224,0.029
"06007","0001.02","16318","Butte CA","Chico, CA Urbanized Area",1.027,1
"06007","0001.03","16318","Butte CA","Chico, CA Urbanized Area",1.196,1
"06007","0001.04","16318","Butte CA","Chico, CA Urbanized Area",0.985,1
"06007","0002.01","16318","Butte CA","Chico, CA Urbanized Area",1.334,1
"06007","0002.02","16318","Butte CA","Chico, CA Urbanized Area",0.663,1
"06007","0003.00","16318","Butte CA","Chico, CA Urbanized Area",0.965,1
"06007","0004.01","16318","Butte CA","Chico, CA Urbanized Area",1.719,1
"06007","0004.02","16318","Butte CA","Chico, CA Urbanized Area",2.411,1
"06007","0005.01","16318","Butte CA","Chico, CA Urbanized Area",2.105,1
"06007","0005.02","16318","Butte CA","Chico, CA Urbanized Area",0.442,1
"06007","0006.01","16318","Butte CA","Chico, CA Urbanized Area",0.698,1
"06007","0006.03","16318","Butte CA","Chico, CA Urbanized Area",0.428,1
"06007","0006.04","16318","Butte CA","Chico, CA Urbanized Area",0.393,1
"06007","0007.00","16318","Butte CA","Chico, CA Urbanized Area",1.215,1
"06007","0008.00","16318","Butte CA","Chico, CA Urbanized Area",1.508,1
"06007","0009.01"," ","Butte CA"," ",5.686,0.887
"06007","0009.01","16318","Butte CA","Chico, CA Urbanized Area",0.722,0.113
"06007","0009.03","16318","Butte CA","Chico, CA Urbanized Area",2.289,1
"06007","0009.04","16318","Butte CA","Chico, CA Urbanized Area",1.685,1
"06007","0010.00","16318","Butte CA","Chico, CA Urbanized Area",0.955,1
"06007","0011.00","16318","Butte CA","Chico, CA Urbanized Area",2.573,1
"06007","0012.00"," ","Butte CA"," ",2.492,0.745
"06007","0012.00","16318","Butte CA","Chico, CA Urbanized Area",0.851,0.255
"06007","0013.00","16318","Butte CA","Chico, CA Urbanized Area",1.56,1
"06007","0014.00"," ","Butte CA"," ",117.348,0.958
"06007","0014.00","16318","Butte CA","Chico, CA Urbanized Area",5.161,0.042
"06007","0015.00"," ","Butte CA"," ",134.798,0.995
"06007","0015.00","16318","Butte CA","Chico, CA Urbanized Area",0.62,0.005
"06007","0016.00"," ","Butte CA"," ",214.744,0.996
"06007","0016.00","16318","Butte CA","Chico, CA Urbanized Area",0.905,0.004
"06007","0017.02"," ","Butte CA"," ",11.668,0.878
"06007","0017.02","67375","Butte CA","Paradise, CA Urban Cluster",1.626,0.122
"06007","0017.03","67375","Butte CA","Paradise, CA Urban Cluster",1.479,1
"06007","0017.04"," ","Butte CA"," ",124.008,0.987
"06007","0017.04","67375","Butte CA","Paradise, CA Urban Cluster",1.662,0.013
"06007","0018.00"," ","Butte CA"," ",1.816,0.389
"06007","0018.00","67375","Butte CA","Paradise, CA Urban Cluster",2.858,0.611
"06007","0019.00"," ","Butte CA"," ",1.336,0.395
"06007","0019.00","67375","Butte CA","Paradise, CA Urban Cluster",2.047,0.605
"06007","0020.00","67375","Butte CA","Paradise, CA Urban Cluster",2.768,1
"06007","0021.00"," ","Butte CA"," ",0.873,0.245
"06007","0021.00","67375","Butte CA","Paradise, CA Urban Cluster",2.691,0.755
"06007","0022.00"," ","Butte CA"," ",50.157,0.952
"06007","0022.00","67375","Butte CA","Paradise, CA Urban Cluster",2.551,0.048
"06007","0023.00"," ","Butte CA"," ",25.898,0.888
"06007","0023.00","67375","Butte CA","Paradise, CA Urban Cluster",3.265,0.112
"06007","0024.00"," ","Butte CA"," ",427.256,1
"06007","0025.00"," ","Butte CA"," ",48.512,0.973
"06007","0025.00","65944","Butte CA","Oroville, CA Urban Cluster",1.37,0.027
"06007","0026.01"," ","Butte CA"," ",6.25,0.806
"06007","0026.01","65944","Butte CA","Oroville, CA Urban Cluster",1.504,0.194
"06007","0026.02"," ","Butte CA"," ",4.614,0.655
"06007","0026.02","65944","Butte CA","Oroville, CA Urban Cluster",2.43,0.345
"06007","0027.00"," ","Butte CA"," ",2.513,0.5
"06007","0027.00","65944","Butte CA","Oroville, CA Urban Cluster",2.517,0.5
"06007","0028.00","65944","Butte CA","Oroville, CA Urban Cluster",1.639,1
"06007","0029.00","65944","Butte CA","Oroville, CA Urban Cluster",2.469,1
"06007","0030.01","65944","Butte CA","Oroville, CA Urban Cluster",0.891,1
"06007","0030.02"," ","Butte CA"," ",1.536,0.238
"06007","0030.02","65944","Butte CA","Oroville, CA Urban Cluster",4.908,0.762
"06007","0031.00"," ","Butte CA"," ",1.641,0.345
"06007","0031.00","65944","Butte CA","Oroville, CA Urban Cluster",3.117,0.655
"06007","0032.00"," ","Butte CA"," ",13.611,0.895
"06007","0032.00","65944","Butte CA","Oroville, CA Urban Cluster",1.596,0.105
"06007","0033.00"," ","Butte CA"," ",119.036,0.999
"06007","0033.00","65944","Butte CA","Oroville, CA Urban Cluster",0.067,0.001
"06007","0034.00"," ","Butte CA"," ",12.997,0.857
"06007","0034.00","35677","Butte CA","Gridley, CA Urban Cluster",2.164,0.143
"06007","0035.01"," ","Butte CA"," ",10.52,0.914
"06007","0035.01","35677","Butte CA","Gridley, CA Urban Cluster",0.988,0.086
"06007","0035.02"," ","Butte CA"," ",45.799,0.971
"06007","0035.02","35677","Butte CA","Gridley, CA Urban Cluster",1.353,0.029
"06007","0036.00"," ","Butte CA"," ",127.751,1
"06007","0037.00"," ","Butte CA"," ",39.162,0.95
"06007","0037.00","65944","Butte CA","Oroville, CA Urban Cluster",2.07,0.05
"06009","0001.20"," ","Calaveras CA"," ",166.213,1
"06009","0001.20","02494","Calaveras CA","Angels, CA Urban Cluster",0.064,0
"06009","0001.21"," ","Calaveras CA"," ",57.13,0.957
"06009","0001.21","02494","Calaveras CA","Angels, CA Urban Cluster",2.595,0.043
"06009","0001.22"," ","Calaveras CA"," ",62.671,1
"06009","0001.22","02494","Calaveras CA","Angels, CA Urban Cluster",0.006,0
"06009","0002.10"," ","Calaveras CA"," ",90.966,0.961
"06009","0002.10","73315","Calaveras CA","Rancho Calaveras--Valley Springs, CA Urban Cluster",3.684,0.039
"06009","0002.20"," ","Calaveras CA"," ",95.193,0.96
"06009","0002.20","73315","Calaveras CA","Rancho Calaveras--Valley Springs, CA Urban Cluster",4.009,0.04
"06009","0003.00"," ","Calaveras CA"," ",176.459,1
"06009","0004.00"," ","Calaveras CA"," ",179.104,1
"06009","0005.01"," ","Calaveras CA"," ",24.646,1
"06009","0005.03"," ","Calaveras CA"," ",18.021,1
"06009","0005.04"," ","Calaveras CA"," ",139.251,1
"06011","0001.00"," ","Colusa CA"," ",217.743,0.997
"06011","0001.00","02825","Colusa CA","Arbuckle, CA Urban Cluster",0.723,0.003
"06011","0002.00"," ","Colusa CA"," ",81.755,0.98
"06011","0002.00","19342","Colusa CA","Colusa, CA Urban Cluster",1.637,0.02
"06011","0003.00"," ","Colusa CA"," ",365.898,0.995
"06011","0003.00","95374","Colusa CA","Williams, CA Urban Cluster",1.958,0.005
"06011","0004.00"," ","Colusa CA"," ",415.296,1
"06011","0005.00"," ","Colusa CA"," ",65.093,0.99
"06011","0005.00","19342","Colusa CA","Colusa, CA Urban Cluster",0.628,0.01
"06013","3010.00"," ","Contra Costa CA"," ",22.009,0.721
"06013","3010.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",8.497,0.279
"06013","3020.05","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.378,1
"06013","3020.06"," ","Contra Costa CA"," ",0.087,0.037
"06013","3020.06","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.275,0.963
"06013","3020.07","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.671,1
"06013","3020.08"," ","Contra Costa CA"," ",2.771,0.382
"06013","3020.08","02683","Contra Costa CA","Antioch, CA Urbanized Area",4.481,0.618
"06013","3020.09","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.031,1
"06013","3020.10","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.653,1
"06013","3031.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.513,1
"06013","3031.03"," ","Contra Costa CA"," ",10.341,0.797
"06013","3031.03","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.639,0.203
"06013","3032.01"," ","Contra Costa CA"," ",2.576,0.502
"06013","3032.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.559,0.498
"06013","3032.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.421,1
"06013","3032.03","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.44,1
"06013","3032.04","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.79,1
"06013","3032.05"," ","Contra Costa CA"," ",3.271,0.618
"06013","3032.05","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.021,0.382
"06013","3040.01"," ","Contra Costa CA"," ",9.455,0.857
"06013","3040.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.584,0.143
"06013","3040.02"," ","Contra Costa CA"," ",31.664,0.976
"06013","3040.02","24256","Contra Costa CA","Discovery Bay, CA Urban Cluster",0.777,0.024
"06013","3040.03"," ","Contra Costa CA"," ",1.899,0.552
"06013","3040.03","24256","Contra Costa CA","Discovery Bay, CA Urban Cluster",1.539,0.448
"06013","3040.04","24256","Contra Costa CA","Discovery Bay, CA Urban Cluster",0.997,1
"06013","3040.05"," ","Contra Costa CA"," ",15.95,0.919
"06013","3040.05","24256","Contra Costa CA","Discovery Bay, CA Urban Cluster",1.399,0.081
"06013","3050.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",3.153,1
"06013","3060.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.896,1
"06013","3060.03","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.692,1
"06013","3060.04","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.643,1
"06013","3071.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.835,1
"06013","3071.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.619,1
"06013","3072.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.596,1
"06013","3072.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.272,1
"06013","3072.04","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.579,1
"06013","3072.05","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.19,1
"06013","3080.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.419,1
"06013","3080.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.536,1
"06013","3090.00"," ","Contra Costa CA"," ",1.786,0.467
"06013","3090.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",2.038,0.533
"06013","3100.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.766,1
"06013","3110.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.624,1
"06013","3120.00","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.537,1
"06013","3131.01","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.391,1
"06013","3131.02","02683","Contra Costa CA","Antioch, CA Urbanized Area",0.768,1
"06013","3131.03"," ","Contra Costa CA"," ",3.874,0.716
"06013","3131.03","02683","Contra Costa CA","Antioch, CA Urbanized Area",1.539,0.284
